ID	釋文
1516	"謹因孫長實奉記伏地再拜 ， 乘山萬世騂北頃共封移氐池
子卿"
1517	"
遺子卿不審到不即到幸急以封之年叩頭幸=甚="
1518	亭長孫千秋年卅八長七尺五寸黑色 ， 軺車一乘馬一匹弩
1519	刁廣大奴福長七尺黑色
1520	河平三年十月丙戌朔丙肩水守候
1521	河平三年十月丙子朔丙戌肩水守候 ， 塞 ， 塞尉寫移過所河
1522	臨田隧長王武
1523	"                壬辰丿
反支未    癸巳丿"
1524	金關
1525	候長非稱已適候長
1526	善益食之
1527	" ， 書寒時願
幸甚 ， 願時賜記"
1528	過失乎願聞之
1529	"元始五年正月庚
欲以令取傳謹案"
1530	者事中卿毋狀可
1531	"出九百七十二四月辛亥付
畢"
1532	卒閣錢簿
1533	錢千少廿八自
1534	"載錢至張掖稚子毋官獄
敢言之寫移如律令"
1535	乙酉朔壬
1536	關遣吏詣府
1537	河津關毋
1538	"敢言之卅井
徵事當"
1539	元始四年十
1540	從者臨仁里
1541	 ， 閣錢二千出五
1542	閣錢二千數少卅一就十二見千九百
1543	閣錢二千就
1544	敢言之今
1545	某家大福某頓首=幸
1546	室欲之
1547	候行
1548	十九千七百六
1549	十一月十
1550	"上月言願
取傳謁"
1551	"宜以駕
文理遇錢毋過入"
1552	"五鳳元年六
千人"
1553	捕不道罪名明
1554	妻昭武千秋里謝
1555	"庫嗇夫光以
令掾清令"
1556	北部助府屋蘭尉史
1557	孔德
1558	"車一兩
一矢五十"
1559	齒十八歲
1560	仁里丑年卅六
1561	"要虜隧卒梁國載秋里李遊子
六石具弩一完
稾矢銅鍭五十"
1562	令史淳
1563	戍卒上黨郡長
1564	李子弘
1565	封亭近十
1566	盡騂北
1567	年七月
1568	丁卯入
1569	肩水
1570	木薪
1571	關嗇夫
1572	
1573	虜 ， 隧
1574	張禹
1575	居延守右
1576	"戌朔壬戌
臨敢言之"
1577	乃得
1578	卅二
1579	趙子都襜褕十
1580	足下善毋
1581	逎
1582	吏一
1583	充
1584	七月盡八月食七石 ， 丿
1585	卅出錢
1586	出入金關
1587	逐捕未能發
1588	初元年十月甲午朔庚午尉卿
1589	肩水金關
1590	奉記受
1591	"頗知律令文觻得
           為吏"
1592	觻得成漢里公乘馬奉親
1593	不具語今旦幸賜書又遠【j左“米”右“翟”】鄭
1594	"
具傳語為愚自以為直"
1595	成年卅四七尺二寸黑色
1596	"          
過"
1597	甚
1598	元三年三月丙
1599	長史
1600	關都亭長安世弓櫝丸直二百卅案直
1601	"出
出三百卅五小麥"
1602	令居義陽里姚翁忠年卌五黑色
1603	
1604	客行傳者非書
1605	言子平耐之願子平
1606	戍卒梁國睢陽里上造
1607	出 ， 米三石
1608	張子
1609	"辛卯戶曹守令史告
謹"
1610	故遣卒詣前取之
1611	"以為意甚
卒廩食"
1612	因再
1613	毋恙異眾
1614	雒陽
1615	正月戊
1616	月
1617	奉
1618	重幸=甚=即得願以
1619	王多△
1620	■右第六車 ， 十人
1621	•元康三年六月己卯轉車入關名籍
1622	月食
1623	敢言之
1624	取錢 ， 三人 ， 受榖小斛三
1625	
1626	"廣利里宋德自言以故吏請詔詣居延將
父/二月丁亥廄嗇夫福兼行尉事敢言"
1627	"襲一領布復絝一兩並直千八百又貸交錢五百凡並
大昌里丁當妻郵君所"
1628	小女世母徐孫幣入與入
1629	客子左馮翊徐甬
1630	千奉里徐樂
1631	戍卒鉅鹿郡南【j“蠻”的上部分】朝歌里徐樂年
1632	"甾車二百廿八兩
鄉三里卌三"
1633	"強謹再拜
子元君以強疾"
1634	戍卒梁國睢陽華里士五袁豺年廿四
1635	戍卒鉅鹿郡南【j“蠻”的上部分】右陽里不更
1636	"肩水橐他累山亭長舍 ， 舍妻
    子小男"
1637	大女貴
1638	戍卒魏郡鄴呂廣里士五馮長卿年
1639	田卒東郡東阿增野里官大夫騶明年
1640	六日
1641	十月甲子
1642	"神爵四年二月己未朔丁
衣用謹踈年長物色謁移"
1643	居延市陽里樂市
1644	石唯廷收責
1645	"
麹二斗
肉十斤"
1646	乘馬七
1647	白練襦布布單衣白布絝劍一弓一矢廿
1648	從者居延安樂里大夫曹成年
1649	"過河津金關
過所如律令"
1650	建成敢言
1651	•邊塞候長若候
1652	"計到三年四月己酉以請詔施刑
關以縣次續食驗決所當得"
1653	
1654	"
從者如律敢言之"
1655	戍卒鉅鹿郡南【j“蠻”的上部分】杏里沈聞
1656	戍卒淮陽郡譙胡里上造喬相年廿六 ， 庸同縣童光里
1657	擅去署三宿
1658	弓一矢五十劍一
1659	戍卒梁國杼秋東平里士五丁延年卅四 ， 庸同縣敬上里大夫朱定
1660	越塞常日跡
1661	乘馬二匹
1662	牛車一兩給事令史勝之占
1663	始里馮田年廿
1664	樂願茯舍有客毋人
1665	謹請
1666	•右轉穀百九十三石二鬥
1667	里趙萬
1668	不更蔡已年廿四
1669	大伏
1670	五鳳元年三月己未朔甲
1671	
1672	張掖酒泉武威郡中
1673	五月戊寅亭長
1674	戍卒鉅鹿郡南【j“蠻”的上部分】菆里張定年卅三
1675	延壽里大女許弟卿年卅一 ， 黑色 ， 十月丁酉出
1676	戍卒鉅鹿郡南【j“蠻”的上部分】【j左“木”右“虖”】里雍橋年卅一 ， 丿
1677	田卒魏郡鄴遇里周遂年廿三
1678	掾觻得好仁里公乘李利年廿八長七尺二寸黑色
1679	
1680	"十一日 
己 戊 戊 丁 丁 丙 丙 乙 乙 甲 甲 癸 
酉 寅 申 丑 未 子 午 辰 巳 戌 辰 酉 "
1681	"   癸 壬 壬 辛 辛 庚 
   建 
   亥 辰 戌 卯 酉 寅"
1682	"    乙 甲 甲 癸 癸 壬
   亥 巳 戌 辰 酉 卯 申"
1683	證所言
1684	今餘河內第十六輩絲絮六十二斤四兩直四千廿錢八分率斤六十四錢五分什分七百分八
1685	"大元郡中都縣陰角里陶史 
   大車一兩
   黃犗牛一"
1686	黑扽二
1687	•右第十一車
1688	隧長轉關中夫持馬四匹畜牛八用牛一軺車一乘牛車一兩歸養
1689	"陵邑富里張護 
 官布復袍一領 ，　犬【j左“糹”右“未”】一兩 ， 枲履一兩
 皁布單衣一領 ， 卩"
1690	右扶風虢材官臨曲里王弘十
1691	再再不恐不地
1692	"甘露四年四月戊寅朔甲午甲渠鄣守候何齊移肩水金關令史
罷軍徒補觻得臨谷候官令史書到案籍內如律令"
1693	令史安世
1694	"樊南平里翟安知力里孔
陌里皇"
1695	"欲發四之此藥已十箴欬良已識
久五椎下兩束"
1696	塞吏疑子功絶從肩水界中過盜馬使昭武移書沙頭驗問不應律案相等皆吏知子功
1697	"馬二匹軺車一乘謹移過所縣道河津關毋苛留止如律令
令史宗行丞事移過所如律令/佐定安世"
1698	以所帶劍對歐種戍卒王奉親肩背皆青黑雍種廣裒雒半所得以會
1699	肩水候官
1700	肩水候官
1701	"七月丙戌張掖肩水都尉安世丞循謂候官寫移及史遷行塞舉
書到務備少數它如大守府書律令 ， 掾漢昌屬遷助府令史充光"
1702	肩水候官
1703	"橐他
  莫當隧長童去疾妻昭武安漢里大女董弟卿
年廿七歲黑色"
1704	親 ， 軺車一乘用馬二匹 ， 以十二月壬申復傳
1705	 ， 軺車一乘用馬一匹
1706	長常賢兼
1707	蓬薑
1708	候所移觻得候所
1709	遒甲甲
1710	"一丿 ， 二兩丿
單衣一領丿 ， 枲履二兩丿"
1711	南必里大夫
1712	"六 九 五 十
  十 七"
1713	長壽里
1714	/尉史光
1715	劍刀雒一
1716	如律令
1717	"肩水城尉
來"
1718	牛車一兩
1719	牛車一兩 ， 五月己亥出 ， 卩
1720	"甚
謹
賜"
1721	九人酒二石百六十肉十斤廿五入直百八十五凡
1722	之請伏地再拜請受
1723	甲甲 ， 己己
1724	狠狸狠
1725	奉嚴教寫
1726	責錢五十
1727	奉
1728	黃犗齒十歲劍一
1729	甲午朔壬
1730	伏地再拜
1731	二千九百廿一
1732	五
1733	石入卩
1734	"幸甚
進
程掾
卿"
1735	賞水長
1736	常戶籍在官者爵大夫年
1737	所取昌錢小計
1738	本始元年三月
1739	幸甚
1740	守望
1741	石九斗五升
1742	/掾安世佐親
1743	出麥五石四斗以食監常樂等三人三月食
1744	"部候長長實敢言之
兌具更實移吏卒被兵簿"
1745	長長長長
1746	子
1747	唯請
1748	厚┙
1749	
1750	"足下善
負責數千錢"
1751	磨
1752	病尉不
1753	里大夫周方年卅三長七尺二寸黑色
1754	肩水金關
1755	肩水
1756	肩水金關
1757	陽
1758	肩水金關
1759	肩水金關
1760	"  居延令印 ， •奴
肩水金關
  十月壬寅官奴李以來"
1761	
1762	"肩水金關
"
1763	肩水金關
1764	肩水金關
1765	肩水金關
1766	肩水金關
1767	金關
1768	"肩水金關
  以十四日"
1769	十月戌亥
1770	肩水金關
1771	"令延印
十一月乙卯騂北卒【j左“孛”右“殳”】以來"
1772	【j上“艸”下“ ?”】一櫝書到出入如律令
1773	里公乘朱齊年卅六
1774	趙子文封入
1775	"五鳳三年二月吏民
出入關傳籍"
1776	"          付廄禦張
百五十束付廄禦張
百五十束付廄禦張
二百五十束付廄禦"
1777	"候長陳長生
六石具弩一"
1778	"騂北亭卒孟楊
五石具弩一"
1779	"房房房房房
楊游房房"
1780	"官居延都尉
穫時匈奴虜"
1781	掾
1782	"陽朔五年正月乙酉朔庚戌犂楊丞臨移過所譴廚佐
閭昌為郡送遣戍卒張掖居延當舍傳舍從者如律令"
1783	"犂楊丞印
/掾譚令史賞"
1784	若方議不忍
1785	北書三封張掖太守章
1786	官丞事移肩水候官
1787	"居延都尉史梁裦
  陽朔元年九月已巳居延令博為傳 ， 十二月丁
   市上書具長安"
1788	"居延
  陽朔九月"
1789	東郡博平都鄉佐麥里公乘李安世年廿四長七尺四寸黑
1790	十三 ， 以三月戊寅入
1791	"癸 癸 壬 壬
亥 丑 午 子"
1792	保同縣臨池里大夫潘忠年廿三長七尺二寸  ， 入
1793	七月丙戌倉嗇夫
1794	四月壬辰居延都尉宣丞禁對
1795	今傳行賈販以出入關可休遷補令所請傳
1796	"   毋它昆弟 ， 與
病野遠為吏死生恐不相見"
1797	皆五月甲申入
1798	等名縣爵里年姓車
1799	"露三年九月壬午朔甲申都鄉嗇夫充國以私印行小官事敢言之長秋里尚光自
市居延謹案光年爵公乘年六十毋官獄事當得取傳謁移居延過所毋苛留止"
1800	令印
1801	"嘉二年七月丁丑朔丁丑西鄉嗇夫政敢言之成漢男子孫多牛自言為家私市居延
傳謹案多牛毋官獄徵事當得取傳謁移肩水金關居延縣索出入毋苛留止
七月戊寅觻得長守丞順移肩水金關居延縣索寫移書到如律令/掾尊守"
1802	觻得丞印
1803	"肩水候     ，除平陵歸里公大夫
             大女長七尺
永光四年正月壬辰符"
1804	"廣地
   後起隧長逢尊妻居延廣地里逢廉年卅五
   子小女君曼年十一歲 ， 大車一兩
   葆聟居延龍起里王都年廿二 ， 用馬二匹
   用牛二"
1805	
1806	"橐他勇士隊長井臨
建平元年家屬符
       •兄妻屋蘭宜眾里井君任年廿一
       子小男習年七歲
       兄妻君之年廿三 ， 車一兩用
       子大男義年十
        子小男馮一歲"
1807	"使從者為自輸穀賣肉百直
賣肚腸腎直錢百卅六
直七百六十予
當得錢二千並直
六月候長封藏官居延"
1808	請使奉詔伏地再拜
1809	子文子文足下
1810	月乙丑昭武長譚移肩水金關居延縣索關寫移
1811	屬尊
1812	臨叩頭言子其辨薛【j“蠻”的上半部分】負六年曰毋之
1813	橐佗候史薛【j“蠻”的上半部分】叩
1814	"城官所負食馬過律程穀 
     居延都尉
     十五石
      計曹負未償石收得九千一百得"
1815	戍卒穎川郡長社邑重里公乘成朔年廿八 ， 丿
1816	新野稷里王常年廿一
1817	濼涫文里不更王更士年十九
1818	葆妻觻得 ， 里孫嚴年十八
1819	萬歲里公乘藉忠年卌八 ， 為姑臧尉徐嚴葆與嚴俱之官 ， 正月庚午入 ， 丿
1820	里王步舒年卅八歲長七尺二寸黑劇食牛車一兩弩一矢五十劍一
1821	昭武強里孟固 ， 一石九斗
1822	出粟二石 ， 廩受降隧長桓豐七月食
1823	軺車一乘馬二匹
1824	里小女聊珠年
1825	口移過所如律令/口
1826	大奴利
1827	三百 ， 二百九十 ， 二百一十
1828	完城旦歲萬年故
1829	河南安樂里徐捐之年廿長七尺二寸黑色
1830	武亭長禁敢言之就人
1831	五月辛卯尉史陽敢言之謹案高 【j上“敖”下“力”】年爵如書毋徵事
1832	成從俱乘所占
1833	口來年卌黑色
1834	十一月戊申出卩
1835	觻得孔嘉里公乘
1836	正月辛卯溫令敞移過所
1837	口
1838	章曰溫之丞印
1839	官獄徵事當取傳
1840	牛車一兩
1841	乙卯
1842	張掖屬國右部口
1843	祿福廣漢里大夫孟建循年
1844	茂陵西始樂里
1845	"十一月戊申觻得丞
十月丁巳居延守丞口"
1846	印曰居延右尉
1847	"移
十一月丁巳居延令弘"
1848	印曰居令延印
1849	占用馬二匹當舍都郡邸從者
1850	"年爵姓書
如律令/掾定"
1851	方相一乘【j左“馬”右“兆”】牡馬一匹齒
1852	居延司馬妻右扶風郿朝
1853	山里張掖俱乘
1854	口門長吏呂口
1855	/掾廣宗令史贛
1856	一兩牛一 ， 八月壬寅 ， 劍盾一
1857	三月甲子口
1858	口口丞口
1859	"黑色正福占五鳳四年七月已未
徵事當為傳謁言廷移過所縣道敢告慰
口口口口口口口口口口"
1860	
1861	掾誼佐護
1862	口口口口口錢
1863	"口口入關致
官"
1864	口佐里焦
1865	令/掾口守屬安樂書佐宗
1866	九月庚子出丿
1867	十二日 ， 戌 ， 卯 建
1868	月甲申朔
1869	車一兩牛二
1870	睢陽長印
1871	令/掾博令史口
1872	口謝里趙
1873	律令/掾勳
1874	
1875	•最
1876	"鴻嘉四年正月毋官獄徵事當得
正月庚戌昭武丞奉親移過所肩水金關口口"
1877	昭武丞印
1878	林子賀幸
1879	
1880	"甲
辰"
1881	口口韓萬年=
1882	"當為
正月甲申溫丞謹移"
1883	口口
1884	昭武宜勝里公乘張口年口一
1885	口大大大
1886	
1887	亭長口口
1888	憙田隧居延雜
1889	教伏地
1890	從者口口官口口口口
1891	口妻京兆尹長安長樂口
1892	口得傳如律令
1893	從者
1894	入王執
1895	買
1896	水金關
1897	安東鄉步樂口
1898	尺二寸黑色
1899	戍卒趙國邯鄲廣陽里公乘蓋口
1900	公乘姚解憂年卅二
1901	男俱書到口
1902	弓一矢廿
1903	尺八寸
1904	
1905	酒泉觻福主章卅二
1906	口壽伏地再拜
1907	"
守"
1908	馬一匹 ， 以二月
1909	戍卒長陵西仁里掌誼
1910	"言之
國"
1911	口穎川郡陽翟邑汲陽里張樂年廿八
1912	"威卿奉千
奉錢徒"
1913	"口口口口
甲子文"
1914	"口口
舍傳舍長安乘所占用馬口兵財物口"
1915	關
1916	"
敢言之謹以鄉書案樂毋官獄徵事當"
1917	口善臨事塞口
1918	"    就卿所
奏
    徐卿"
1919	"教者獨府大
後一、二日辭"
1920	亭府檄口口口口口口
1921	"
口甲午尉史安"
1922	肩水金關
1923	解主名
1924	延年騎士
1925	之叩頭死罪初元大
1926	張父足下口張張
1927	丞印
1928	弩一矢五十 ， 牛車一兩已入 ， 丙午入
1929	金關令史周
1930	事函谷關口口口食五口口口口口
1931	居令延印
1932	以二年庚午出
1933	"敢告慰史
縣邑毋苛"
1934	公乘蘇冶年廿六
1935	觻得口口口口里公乘張武口
1936	道病病所
1937	"得出
盡以【j左“米”右“翟”】"
1938	口授捾毋冠習傷大始二年六月戊辰
1939	葆居延肩水里公乘史樂宗年卌二歲長七尺二寸
1940	妻大女觻得長秋里王第卿年廿八
1941	子男張騎將
1942	"家市張掖居延謁移過所縣邑
得傳謁移過所縣邑敢言之"
1943	"三月己未雒陽守丞口口
掾霸 ， 令史信"
1944	雒陽丞
1945	彭祖妻亭
1946	受七月丙寅餘榖卅四石七斗九升少半升
1947	乞鞫戍魏郡鄃文里
1948	■右要虜隧
1949	卅日積百五十人=六升 ， 犍為郡
1950	觻得久長里公乘吳根年廿五 ， 長七尺三
1951	"陳遊君
皇少卿"
1952	軺車一乘馬一匹 ， 丿
1953	河南郡原武南長里公乘王樂年卅長七尺二寸黑
1954	子小男買之年二歲
1955	者觻得成漢里口
1956	郡滎陽宜秋里公乘
1957	弓一矢廿四月甲戌出 ，卩
1958	居延收降里上造
1959	過所縣邑侯國門亭河津毋苛留
1960	"言為家私市居延
肩水"
1961	一匹【j左“馬”右“過”】牡齒八歲
1962	"朔壬辰如意隧長
編敢言之"
1963	口口口口牛利親謹謁移武威郡期十月歸所受封言之
1964	肩水金關
1965	禁
1966	淮陽郡古始大安
1967	牛車一兩 ， 弓二月口
1968	史立以時付功曹書
1969	公乘王何年卅
1970	里侯郵
1971	京兆尹長安長彥里公乘蔡福年卅
1972	"     陳充   口口
乙卯顧？   •中部卒
            口口"
1973	長安卒口口
1974	弘二月己酉出口一口一 ， 軺車二乘馬三匹弓一矢口
1975	"軺車一乘馬口匹 ， 口口口口口口
          五月壬子出"
1976	口魏郡鄃園 ， 有
1977	口 氏丞印
1978	口
1979	"為部治馬官縣有疾不願望見早想召部中
幸=甚=部中予何以教使口即有"
1980	口報叩頭重幸=甚=
1981	律令/掾
1982	"元康三年九月辛卯朔
大奴口口口口軺車
九月口口口口口口口"
1983	"印曰居延後農長印
口月辛亥犁工關卒彊以來"
1984	"食表一通 ， 日失中表一通      ， 日蚤食時表一通
口時表一通 ， 日餔時表一通
六月己亥十通    ， 日食時表一通  
口中表一通 ， 日下餔時表一通   ， 日未中表一通
口表一通 ， 日夕表一通        ， 日中表一通"
1985	" ，             ，
 ， 日下餔時表一通 ， 六月己亥十通  ， 日食時表一通
        ， 日未中表一通
口二通 ， 日夕表一通         ，日中表二通"
1986	為輔請侯予平君使欲以諸口口
1987	"不願召對不使未轉口口有罪輔不口
口口願【j左“言”右“旨”】 輔得毋有失過而不自省願聞其說"
